filename,page_number,sentence,aspect,aspect_category,ontology_uri,sentiment,tone,confidence
Sustainability Report 2023 PT Berlina Tbk.pdf,114,Tidak memenuhi target perbaikan perilaku kerja,work behavior non-compliance,S,GRI305,negative,Outcome,0.95
Sustainability Report 2023 PT Berlina Tbk.pdf,114,"Kurangnya rambu-rambu, pengamanan mesin, faktor ergonomi",work environment deficiencies,S,GRI305,negative,Outcome,0.95
Sustainability Report 2023 PT Berlina Tbk.pdf,115,Komitmen itu diwujudkan sebagai bentuk kepatuhan Perusahaan dalam menerapkan Tanggung Jawab Sosial dan Lingkungan (TJSL)...,social responsibility,S,GRI303,positive,Commitment,0.95
Sustainability Report 2023 PT Berlina Tbk.pdf,115,Perseroan menyusun prioritas TPB atau Sustainable Development Goals (SDGs)...,sustainable development goals,G,SDG,positive,Action,0.92
Sustainability Report 2023 PT Berlina Tbk.pdf,115,Perseroan mengeluarkan dana TJSL/CSR sebesar Rp192.580.800...,financial contribution,G,GRI303,positive,Outcome,0.96
Sustainability Report 2023 PT Berlina Tbk.pdf,115,TJSL dengan pencapaian 17 Tujuan Pembangunan Berkelanjutan (TPB)...,SDG alignment,G,GRI303202,positive,Action,0.94
Sustainability Report 2023 PT Berlina Tbk.pdf,115,Perseroan berusaha untuk tetap hadir di tengah-tengah masyarakat meskipun ada keterbatasan finansial...,community engagement,S,GRI305,positive,Commitment,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,116,"Kemitraan dengan tinggi tinggal untuk menjangkakan sorter sampah plastik sebagai bahan baku entitas anak PT Natura Plastindo di Pasuruan, Jawa Timur.",Community Engagement,S,SDG17,positive,Action,0.88
Sustainability Report 2023 PT Berlina Tbk.pdf,116,Donor darah secara rutin setiap 3 bulan bekerja sama dengan PMI Kabupaten Pasuruan.,Health & Wellbeing,S,SDG3,positive,Action,0.92
Sustainability Report 2023 PT Berlina Tbk.pdf,116,Pemberian bantuan biaya pendidikan berkualitas untuk warga sekitar.,Education,S,SDG4,positive,Action,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,116,Penyaluran hewan qurban ke desa sekitar perusahaan.,Community Development,S,SDG17,positive,Action,0.78
Sustainability Report 2023 PT Berlina Tbk.pdf,116,Membantu fasilitas kegiatan masyarakat sekitar yang layak dan bersih.,Health Facilities,S,SDG3,positive,Action,0.85
Sustainability Report 2023 PT Berlina Tbk.pdf,117,Implementing CSR activities serves as the means of establishing communication and direct relationships with the communities.,stakeholder engagement,S,GRI403,positive,Action,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,117,Public can send complaints directly or through the Whistleblowing System in case of problems or negative impacts from the Company's operations.,grievance mechanism,S,GRI405,positive,Action,0.85
Sustainability Report 2023 PT Berlina Tbk.pdf,117,"The submission of complaints is not limited to the Company's operations, but also other issues that violate ethics or disrupt the environment.",ethical grievances,S,GRI405,positive,Action,0.75
Sustainability Report 2023 PT Berlina Tbk.pdf,117,The Company did not receive complaints from stakeholders during the reporting period.,stakeholder grievances,S,SDG16,neutral,Outcome,0.8
Sustainability Report 2023 PT Berlina Tbk.pdf,117,The Company strives to provide the best products and services to all customers without exception.,customer service quality,S,GRI406,positive,Action,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,117,The Company treats customers equally by ensuring their rights under consumer protection laws.,equal treatment,S,SDG10,positive,Commitment,0.85
Sustainability Report 2023 PT Berlina Tbk.pdf,117,There were no reports of discrimination from customers to the Company during the reporting period.,discrimination prevention,S,GRI405,positive,Outcome,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,118,mengembangkan penggunaan material alternatif sebagai material sekunder untuk menekan harga akibat kenaikan harga material utama,material alternatif,E,GRI306,positive,Action,0.92
Sustainability Report 2023 PT Berlina Tbk.pdf,118,"memproduksi post-consumer recycled plastic (PCR) oleh entitas anak NP, dan digunakan sebagai bahan baku oleh Perseroan untuk mendukung kebijakan ekonomi sirkular",recycling,E,GRI306,positive,Action,0.88
Sustainability Report 2023 PT Berlina Tbk.pdf,118,"perpindahan material tube dari aluminium-based ke plastic-based oleh entitas anak LPI, yaitu dari Alumunium Barrier Laminated ke Plastic Barrier Laminated untuk kemasan pasta gigi yang lebih ramah lingkungan",material perubahan,E,GRI306,positive,Action,0.91
Sustainability Report 2023 PT Berlina Tbk.pdf,118,meletakkan sirkular ekonomi sebagai salah satu fokus inovasi bagi Perseroan,ekonomi sirkular,E,SDG12,positive,Commitment,0.85
Sustainability Report 2023 PT Berlina Tbk.pdf,118,membangun produk yang sesuai dengan kebijakan pemerintah untuk penerapan ekonomi sirkular,kebijakan lingkungan,E,SDG12.5,positive,Outcome,0.8
Sustainability Report 2023 PT Berlina Tbk.pdf,120,The Company's achievement in 2023 for the ratio of claim frequency to delivery frequency showed a significant improvement of 0.77% compared to the achievement in 2022 of 0.88%.,claim frequency,S,GRI418,positive,Outcome,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,120,"Likewise, the ratio of the number of products recalled to the number of products shipped improved from 0.12% to 0.08%.",product recalls,S,GRI418,positive,Outcome,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,120,"For anticipating customer problems, the Company provides accurate information regarding personal Sales and Customer Service contacts.",customer service,S,GRI418,positive,Action,0.85
Sustainability Report 2023 PT Berlina Tbk.pdf,121,The good relationships with customers are maintained by providing channels for customers to submit complaints or claims.,customer relations,S,GRI405,positive,Action,0.85
Sustainability Report 2023 PT Berlina Tbk.pdf,126,This Sustainability Report is the third report published by PT Berlina Tbk.,sustainability reporting,G,GRI101,neutral,Commitment,0.85
Sustainability Report 2023 PT Berlina Tbk.pdf,126,there were no response received from the stakeholders regarding the previous year's report.,stakeholder engagement,G,GRI103,neutral,Action,0.7
Sustainability Report 2023 PT Berlina Tbk.pdf,128,"Comparison of Production Targets and Performance, Portfolios, Financing Targets, or Investments, Income, and Profit and Loss",Material aspects,G,GRI304,neutral,Action,0.89
Sustainability Report 2023 PT Berlina Tbk.pdf,128,"Comparison of Portfolio Targets and Performance, Financing Targets, or Investments in Financial Instruments or Projects that are in Compliance with Sustainability",Sustainable investments,G,GRI304,neutral,Action,0.85
Sustainability Report 2023 PT Berlina Tbk.pdf,128,Environmental Performance,Environmental management,E,GRI305,neutral,Action,0.92
Sustainability Report 2023 PT Berlina Tbk.pdf,128,Environmental Costs,Environmental costs,E,GRI305,neutral,Action,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,128,Use of Environmentally Friendly Materials,Material usage,E,GRI305-3,positive,Action,0.87
Sustainability Report 2023 PT Berlina Tbk.pdf,128,Amount and Intensity of Used Energy,Energy consumption,E,GRI305-13,neutral,Action,0.88
Sustainability Report 2023 PT Berlina Tbk.pdf,128,Efforts and Achievement of Energy Efficiency and Use of Renewable Energy,Energy efficiency,E,GRI305-20,positive,Outcome,0.91
Sustainability Report 2023 PT Berlina Tbk.pdf,128,Water Usage,Water management,E,GRI305-15,neutral,Action,0.89
Sustainability Report 2023 PT Berlina Tbk.pdf,128,Impact of Operational Areas Nearby or Located in Conservation Areas or Those Having Biodiversity,Conservation areas,E,GRI305-25,neutral,Outcome,0.86
Sustainability Report 2023 PT Berlina Tbk.pdf,128,Attempts on Biodiversity Conservation,Biodiversity,E,GRI305-24,positive,Action,0.85
Sustainability Report 2023 PT Berlina Tbk.pdf,128,Amount and Intensity of Produced Emissions by Type,Emissions,E,GRI305-10,neutral,Outcome,0.88
Sustainability Report 2023 PT Berlina Tbk.pdf,128,Amount and Intensity of Resulting Emission Reduction Efforts and Achievements,Emission reduction,E,GRI305-22,positive,Outcome,0.89
Sustainability Report 2023 PT Berlina Tbk.pdf,133,Material yang digunakan berdasarkan berat atau volume,material usage,E,GRI301,neutral,Commitment,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,133,Recycled input materials used,recycled materials,E,GRI301,positive,Action,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,133,Konsumsi energi dalam organisasi,energy consumption,E,GRI302,neutral,Commitment,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,133,Pengurangan konsumsi energi,energy consumption reduction,E,GRI302,positive,Outcome,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,133,Manajemen dampak yang berkaitan dengan pembuangan air,water discharge management,E,GRI303,positive,Commitment,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,133,Konsumsi air,water consumption,E,GRI303,neutral,Commitment,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,133,Emisi energi GRK (Cakupan 1) langsung,GHG emissions (Scope 1),E,GRI305,neutral,Commitment,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,133,Emisi energi GRK (Cakupan 2) tidak langsung,GHG emissions (Scope 2),E,GRI305,neutral,Commitment,0.9
Sustainability Report 2023 PT Berlina Tbk.pdf,134,We reduced CO2 emissions by 25%.,emissions,E,GRI305,positive,Outcome,0.93
yearly_report_2023 (1).pdf,,We publish an annual sustainability report to engage stakeholders.,transparency,G,GRI201,positive,Action,0.75
yearly_report_2023 (1).pdf,2,"GLVA continues to strengthen internal management systems, including enhancing the capacity and capabilities of management and employees.",Governance,G,GRI301,neutral,Action,0.85
yearly_report_2023 (1).pdf,2,"GLVA strives to produce reliable leaders, believed to strengthen the pillars of business management in various operational aspects and business units.",Leadership Development,S,SDG4.4,positive,Action,0.9
yearly_report_2023 (1).pdf,2,Collaboration with partners to create sustainable special programs.,Collaboration,S,SDG17,positive,Action,0.88
yearly_report_2023 (1).pdf,2,"The entire range of innovations plays a strategic role in maintaining healthy growth, resilience, and long-term sustainability orientation.",Innovation Strategy,G,GRI301,positive,Outcome,0.92
yearly_report_2023 (1).pdf,3,Percentage of Female Employees Compared to Total Employees: 32.20%,diversity,S,GRI403-01,neutral,Action,0.9
yearly_report_2023 (1).pdf,4,Using Profit Attributable to Owners of Parent Entity.,corporate governance,G,GRI303,neutral,Commitment,0.85
yearly_report_2023 (1).pdf,7,Anti-Corruption Commitment,anti-corruption,G,GRI308,positive,Commitment,0.95
yearly_report_2023 (1).pdf,7,Code of Ethics,business ethics,G,GRI301,positive,Commitment,0.9
yearly_report_2023 (1).pdf,7,Whistleblowing System,whistleblowing,G,GRI308,positive,Commitment,0.85
yearly_report_2023 (1).pdf,7,Policy on Reporting Ownership or Changes in Share Ownership of Members of the Board of Directors and Board of Commissioners,share ownership transparency,G,GRI308,positive,Commitment,0.9
yearly_report_2023 (1).pdf,7,Implementation of Public Company Governance Guidelines,corporate governance,G,GRI301,positive,Commitment,0.9
yearly_report_2023 (1).pdf,8,Komitmen Mengedepan Kesehatan dan Keselamatan Kerja (OHS),occupational health and safety,S,GRI406,positive,Commitment,0.9
yearly_report_2023 (1).pdf,8,Membangun Budaya Keberlanjutan,sustainability culture,G,GRI3021,positive,Commitment,0.85
yearly_report_2023 (1).pdf,8,Penanggulangan Sumber Daya Manusia,human resources management,S,GRI20300,positive,Action,0.9
yearly_report_2023 (1).pdf,8,Tanggung Jawab Lingkungan,environmental responsibility,E,GRI30600,positive,Commitment,0.9
yearly_report_2023 (1).pdf,8,Material Ramah Lingkungan,eco-friendly materials,E,GRI30302,positive,Action,0.85
yearly_report_2023 (1).pdf,8,Penghematan Energi,energy conservation,E,GRI30101,positive,Action,0.85
yearly_report_2023 (1).pdf,8,Pengendalian Emisi,emissions control,E,GRI305,positive,Action,0.9
yearly_report_2023 (1).pdf,8,Pengelolaan Limbah,waste management,E,GRI304,positive,Action,0.9
yearly_report_2023 (1).pdf,8,Keanekaragaman Hayati,biodiversity,E,GRI306,positive,Action,0.8
yearly_report_2023 (1).pdf,8,Aktivitas yang terkait dengan Peningkatan Kualitas Lingkungan Hidup,environmental quality improvement,E,GRI30600,positive,Outcome,0.85
yearly_report_2023 (1).pdf,8,Mekanisme Pengaduan Masalah Lingkungan,environmental stakeholder engagement,E,GRI401,positive,Action,0.8
yearly_report_2023 (1).pdf,8,Menjalin Hubungan yang Baik dengan Mitra Kerja,supplier relationships,S,SDG17,positive,Commitment,0.85
yearly_report_2023 (1).pdf,8,Kepedulian terhadap Pelanggan,customer satisfaction,S,SDG10,positive,Commitment,0.8
yearly_report_2023 (1).pdf,8,Tantangan Penerapan Prinsip Keberlanjutan,implementation challenges,G,GRI3030,neutral,Outcome,0.75
yearly_report_2023 (1).pdf,8,Gunakan Penggunaan Air,water usage,E,GRI30304,positive,Action,0.85
yearly_report_2023 (1).pdf,8,Dasar Kebijakan dan Program Keberlanjutan,sustainability governance,G,GRI101,positive,Commitment,0.9
yearly_report_2023 (1).pdf,9,Material topics were determined based on adherence to the Global Reporting Initiative (GRI) standards and stakeholder engagement processes.,materiality assessment,G,GRI3000,positive,Action,0.92
yearly_report_2023 (1).pdf,9,"Environmental sustainability, including climate change mitigation and biodiversity conservation, was prioritized as a key area.",climate change,E,SDG13,positive,Commitment,0.95
yearly_report_2023 (1).pdf,9,The company emphasized social engagement and diversity initiatives as integral to its operational strategy.,diversity,S,SDG5,positive,Action,0.88
yearly_report_2023 (1).pdf,10,"Stakeholder engagement plays an important role in enabling the Company to proactively address both risks and opportunities, particularly in the context of sustainability issues.",stakeholder engagement,S,GRI408,positive,Outcome,0.93
yearly_report_2023 (1).pdf,10,"The Company identifies stakeholders who may affect or be affected by the Company's business activities significantly, referring to the AA1000 Stakeholder Engagement Standard (SES) 2015, which is categorized into the following five attributes.",stakeholder engagement,S,GRI408,neutral,Action,0.87
